ticker,cik,name,sic,simfin_industry_id,exchange,ipo_date,delist_date
ACIA,1651235,Aprecia Inc,3674,101005,NASDAQ,13/05/2016,31/12/9998
ACIW,935036,ACI Worldwide Inc,7372,999999,NASDAQ,27/02/1995,31/12/9998
ACLS,1113232,Axcelis Technologies Inc,3559,101004,NASDAQ,11/07/2000,31/12/9998
ACLZ,9000003,NVS,9999,999999,NVS,01/01/1900,01/01/1900
ACM,868857,AECOM,8711,100003,NYSE,10/05/2007,31/12/9998
ACN,1467373,Accenture Plc,7389,108002,NYSE,19/07/2001,31/12/9998
ACOR,1008848,Acorda Therapeutics Inc,2836,999999,NASDAQ,10/02/2006,31/12/9998
ACRX,1427925,Acelrx Pharmaceuticals Inc,2834,106004,NASDAQ,11/02/2011,31/12/9998
ACT,884629,"Actavis, Inc.",2834,106005,NVS,01/01/1900,01/01/1900
ACTG,934549,Acacia Research Corp,6794,999999,NASDAQ,16/12/2002,31/12/9998
ACW,9000005,Accuride Corp,9999,999999,NYSE,03/03/2010,28/11/2016
ACY,1036848,AeroCentury Corp,7359,100007,NYSE,20/01/1998,31/12/9998
ADAP,1621227,Adaptimmune Therapeutics Plc,2836,999999,NASDAQ,06/05/2015,31/12/9998
ADBE,796343,Adobe Systems Inc,7372,101003,NASDAQ,14/08/1986,31/12/9998
ADC,917251,Agree Realty Corp,6798,109001,NYSE,15/04/1994,31/12/9998
ADES,1515156,Advanced Emissions Solutions Inc,2890,100001,NASDAQ,23/01/2004,31/12/9998
ADI,6281,Analog Devices Inc,3674,101004,NASDAQ,19/07/1984,31/12/9998
ADM,7084,Archer Daniels Midland Company,2070,102002,NYSE,05/04/1983,31/12/9998
ADNT,1670541,Ardnet Mines Ltd,3714,103005,NYSE,31/10/2016,31/12/9998
ADP,8670,Automatic Data Processing,7374,100002,NASDAQ,06/04/1983,31/12/9998
ADPT,1478320,Adaptive Biotechnologies Corp,2836,999999,NASDAQ,27/06/2019,31/12/9998
ADRO,1435049,Aduro BioTech Inc,2834,106002,NASDAQ,15/04/2015,31/12/9998
ADS,1101215,Alliance Data Systems Corp,7389,104007,NYSE,15/06/2001,31/12/9998
ADSK,769397,Autodesk Inc,7372,101003,NASDAQ,01/07/1985,31/12/9998
ADSW,1585790,Advanced Disposal Services Inc,4953,999999,NYSE,06/10/2016,31/12/9998
ADT,1703056,ADT Inc,7381,101001,NYSE,19/01/2018,31/12/9998
ADTN,926282,ADTRAN Inc,3661,999999,NASDAQ,10/08/1994,31/12/9998
ADVM,1501756,Adverum Biotechnologies Inc,2836,106002,NASDAQ,04/01/2016,31/12/9998
AE,2178,Adams Resources Energy Inc,5172,107005,NYSE,07/09/1984,31/12/9998
AEE,1002910,Ameren Corp,4931,105001,NYSE,02/01/1998,31/12/9998
AEGN,353020,Aegion Corp Class A,1623,999999,NASDAQ,24/04/1989,31/12/9998
AEHR,1040470,Aehr Test Systems,3825,101004,NASDAQ,15/08/1997,31/12/9998
AEIS,927003,Advanced Energy Industries Inc,3679,101001,NASDAQ,17/11/1995,31/12/9998
AEL,1039828,American Equity Investment Life Holding Company,6311,104004,NYSE,04/12/2003,31/12/9998
AEO,919012,American Eagle Outfitters,5651,103002,NYSE,14/04/1994,31/12/9998
AEP,4904,American Electric Power Company Inc,4911,105001,NYSE,02/01/1970,31/12/9998
AEPI,785787,AEP Industries,3081,103018,NASDAQ,02/01/2001,30/01/2017
AERI,1337553,Aerie Pharmaceuticals Inc,2836,999999,NASDAQ,25/10/2013,31/12/9998
AES,874761,The AES Corp,4991,105001,NYSE,26/06/1991,31/12/9998
AET,1122304,Aetna Inc,6324,106006,NYSE,03/01/1977,28/11/2018
AF,910322,Astoria Financial Corp,6035,999999,NYSE,18/11/1993,02/10/2017
AFAM,799231,Almost Family Inc,8300,999999,NASDAQ,19/02/1993,02/04/2018
AFG,1042046,American Financial Group,6331,104006,NYSE,06/04/1983,31/12/9998
AFL,4977,AFLAC Inc,6321,104004,NYSE,19/07/1984,31/12/9998
AFSI,1365555,Amtrust Financial Services Inc,6331,104006,NASDAQ,13/11/2006,29/11/2018
AGCO,880266,AGCO Corp,3523,100009,NYSE,20/04/1992,31/12/9998
AGHI,9000006,NVS,9999,999999,NVS,01/01/1900,01/01/1900
AGI,1178819,Alamos Gold Inc Class A,1040,110004,NYSE,13/02/2009,31/12/9998
AGIO,1439222,Agios Pharmaceuticals Inc,2834,106002,NASDAQ,24/07/2013,31/12/9998
AGLE,1636282,Aeglea BioTherapeutics,2834,106002,NASDAQ,07/04/2016,31/12/9998
AGM,845877,Federal Agricultural Mortgage Corp Class C,6111,999999,NYSE,18/08/1995,31/12/9998
AGN,1578845,Allergan Inc,2834,106005,NYSE,22/06/1989,08/05/2020
AGN_old,1578845,NVS,9999,106005,NVS,01/01/1900,01/01/1900
AGNC,1423689,American Capital Agency Corp,6798,109001,NASDAQ,15/05/2008,31/12/9998
AGO,1273813,Assured Guaranty Ltd,6351,999999,NYSE,23/04/2004,31/12/9998
AGR,1634997,AGERE SYSTEMS INC,4911,105001,NYSE,17/12/2015,31/12/9998
AGX,100591,Argan Inc,1700,100003,NYSE,18/08/1995,31/12/9998
AHH,1569187,Armada Hoffler Properties Inc,6500,999999,NYSE,08/05/2013,31/12/9998
AHL,1267395,Aspen Insurance Holdings Ltd,6331,104006,NYSE,05/12/2003,15/02/2019
AHPI,874710,Allied Healthcare Products Inc,3842,106004,NASDAQ,14/01/1992,31/12/9998
AHS,1142750,AMN Healthcare Services Inc,9999,100011,NYSE,13/11/2001,26/10/2016
AHT,1232582,Ashford Hospitality Trust Inc,6798,109001,NYSE,26/08/2003,31/12/9998
AIG,5272,American International Group Inc,6331,104005,NYSE,07/09/1984,31/12/9998
AIMC,1374535,Altra Industrial Motion Corp,3569,100001,NASDAQ,15/12/2006,31/12/9998
AIMT,1631650,Aimmune Therapeutics Inc,2834,999999,NASDAQ,06/08/2015,31/12/9998
AIN,819793,Albany International Corp,2221,999999,NYSE,30/09/1987,31/12/9998
AIR,1750,AAR Corp,3720,100008,NYSE,19/07/1984,31/12/9998
AIRI,9000009,Air Industries Group,9999,100008,NYSE,05/10/2000,31/12/9998
AIRM,816159,Air Methods Corp,4522,999999,NASDAQ,31/08/1987,24/04/2017
AIT,109563,Applied Industrial Technologies Inc,5080,100005,NYSE,07/09/1984,31/12/9998
AIV,922864,Apartment Investment and Management Company,6798,109001,NYSE,22/07/1994,31/12/9998
AIZ,1267238,Assurant Inc,6321,104005,NYSE,05/02/2004,31/12/9998
AJG,354190,Arthur J Gallagher Company,6411,104003,NYSE,07/09/1984,31/12/9998
AJRD,40888,Aerojet Rocketdyne Holdings Inc,3760,100008,NYSE,02/02/1981,31/12/9998
AJX,1614806,Great Ajax Corp,6798,109001,NYSE,13/02/2015,31/12/9998
AKAM,1086222,Akamai Technologies Inc,7389,101003,NASDAQ,29/10/1999,31/12/9998
AKAO,1301501,NVS,2834,999999,NVS,01/01/1900,01/01/1900
AKR,899629,Acadia Realty Trust,6798,109001,NYSE,27/05/1993,31/12/9998
AKRX,3116,NVS,2834,106005,NVS,01/01/1900,01/01/1900
AKS,918160,AK Steel Holding Corp,3312,110007,NYSE,30/03/1994,13/03/2020
AL,1487712,Air Lease Corp,7359,100007,NYSE,19/04/2011,31/12/9998
ALB,915913,Albemarle Corp,2821,110001,NYSE,22/02/1994,31/12/9998
ALCO,3545,Alico Inc,100,102002,NASDAQ,03/05/1973,31/12/9998
ALDR,1423824,Alder Biopharmaceuticals Inc,2834,999999,NASDAQ,08/05/2014,22/10/2019
ALE,66756,ALLETE Inc,4931,105001,NYSE,03/05/1973,31/12/9998
ALEX,1545654,Alexander Baldwin Inc,6500,109001,NYSE,14/06/2012,31/12/9998
ALG,897077,Alamo Group Inc,3523,100009,NYSE,19/03/1993,31/12/9998
ALGN,1097149,Align Technology Inc,3842,106004,NASDAQ,30/01/2001,31/12/9998
ALGT,1362468,Allegiant Travel Company,4512,100006,NASDAQ,08/12/2006,31/12/9998
ALJ,1325955,Alon USA Energy Inc,2911,107001,NYSE,28/07/2005,10/07/2017
ALJJ,1103926,ALJ Regional Holdings Inc,9999,100002,NASDAQ,03/04/1996,31/12/9998
ALK,766421,Alaska Air Group Inc,4512,100006,NYSE,02/01/2001,31/12/9998
ALKS,1520262,Alkermes plc,2834,106002,NASDAQ,16/07/1991,31/12/9998
ALL,899051,The Allstate Corp,6331,104006,NYSE,03/06/1993,31/12/9998
ALLE,1579241,Allegion PLC,7381,100007,NYSE,18/11/2013,31/12/9998
ALLK,1564824,Allakos Inc,2834,999999,NASDAQ,19/07/2018,31/12/9998
ALLO,1737287,Allogene Therapeutics Inc,2836,999999,NASDAQ,11/10/2018,31/12/9998
ALLY,40729,Ally Financial Inc,6022,104002,NYSE,10/04/2014,31/12/9998
ALNY,1178670,Alnylam Pharmaceuticals Inc,2834,106002,NASDAQ,01/06/2004,31/12/9998
ALOG,6284,Analogic Corp,3825,999999,NASDAQ,07/09/1984,22/06/2018
ALPN,1626199,Alpine Immune Sciences Inc,2834,106002,NASDAQ,17/06/2015,31/12/9998
ALR,1145460,Alere Inc,2835,106001,NYSE,06/08/1996,19/10/2017
ALRM,1459200,Alarmcom,7372,101003,NASDAQ,26/06/2015,31/12/9998
ALSK,1089511,Alaska Communications Systems Group Inc,4813,108001,NASDAQ,18/11/1999,31/12/9998
ALSN,1411207,Allison Transmission Holdings Inc,3714,103005,NYSE,15/03/2012,31/12/9998
ALTR,1701732,Altair Engineering Inc,7372,101003,NASDAQ,01/11/2017,31/12/9998
ALV,1034670,Autoliv Inc,3714,103005,NYSE,28/04/1997,31/12/9998
